PFI,EZI_ADD,SRC_VERIF,PROPSTATUS,GCODEFEAT,LOC_DESC,BLGUNTTYP,HSAUNITID,BUNIT_PRE1,BUNIT_ID1,BUNIT_SUF1,BUNIT_PRE2,BUNIT_ID2,BUNIT_SUF2,FLOOR_TYPE,FLOOR_NO_1,FLOOR_NO_2,BUILDING,COMPLEX,HSE_PREF1,HSE_NUM1,HSE_SUF1,HSE_PREF2,HSE_NUM2,HSE_SUF2,DISP_NUM1,ROAD_NAME,ROAD_TYPE,RD_SUF,LOCALITY,STATE,POSTCODE,ACCESSTYPE,x,y
202254668,43 MERINO DRIVE TEESDALE 3328,2010-03-05,A,E,,,,,,,,,,,,,,,,43.0,,,,,,MERINO,DRIVE,,TEESDALE,VIC,3328,L,144.02466583900002,-38.01803163599993
202254676,51 MERINO DRIVE TEESDALE 3328,2010-03-05,A,E,,,,,,,,,,,,,,,,51.0,,,,,,MERINO,DRIVE,,TEESDALE,VIC,3328,L,144.02560824900002,-38.01796231599997
202254694,16 MERINO DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,16.0,,,,,,MERINO,DRIVE,,TEESDALE,VIC,3328,L,144.02287605900003,-38.01922055599994
202254742,36 MARRABAH CRESCENT TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,36.0,,,,,,MARRABAH,CRESCENT,,TEESDALE,VIC,3328,L,144.028085378,-38.01865531699997
202254750,32 MARRABAH CRESCENT TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,32.0,,,,,,MARRABAH,CRESCENT,,TEESDALE,VIC,3328,L,144.02827964800008,-38.01894763699994
202254815,48 MERINO DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,48.0,,,,,,MERINO,DRIVE,,TEESDALE,VIC,3328,L,144.02503184900002,-38.018346565999934
453390244,25 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,25.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.3663243950001,-38.109587128999976
202280208,92 SHAWS ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,92.0,,,,,,SHAWS,ROAD,,TEESDALE,VIC,3328,L,144.04018908600003,-38.01638758699994
202730720,27 TULLA DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,27.0,,,,,,TULLA,DRIVE,,TEESDALE,VIC,3328,L,144.0277287880001,-38.02437672699995
202758519,95 TULLA DRIVE TEESDALE 3328,2010-03-15,A,E,,,,,,,,,,,,,,,,95.0,,,,,,TULLA,DRIVE,,TEESDALE,VIC,3328,L,144.02664811700004,-38.03049520699994
453390236,34 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,34.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36628451900003,-38.10929784099994
453390237,36 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,36.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36608698600003,-38.10927345399995
453390239,40 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,40.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36578000200006,-38.10923555299996
203362223,51 BRUCE STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,51.0,,,,,,BRUCE,STREET,,TEESDALE,VIC,3328,L,144.04593175500008,-38.02497831799997
203618775,2689 MIDLAND HIGHWAY LETHBRIDGE 3332,2010-01-07,A,E,,,,,,,,,,,,,,,,2689.0,,,,,,MIDLAND,HIGHWAY,,LETHBRIDGE,VIC,3332,L,144.14389690200005,-37.97574559399993
203890980,29 TODD STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,29.0,,,,,,TODD,STREET,,TEESDALE,VIC,3328,L,144.0464972740001,-38.031477707999954
204385127,57 ARGYLE PARK COURT INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,57.0,,,,,,ARGYLE PARK,COURT,,INVERLEIGH,VIC,3321,L,144.05916810600002,-38.08763922899993
204385200,41 PHILLIPS ROAD INVERLEIGH 3321,2010-03-29,A,E,,,,,,,,,,,,,,,,41.0,,,,,,PHILLIPS,ROAD,,INVERLEIGH,VIC,3321,L,144.04307011700007,-38.104076807999945
204493517,134 BRUCE STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,134.0,,,,,,BRUCE,STREET,,TEESDALE,VIC,3328,L,144.0492263650001,-38.01791027799993
453390240,42 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,42.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.3656504490001,-38.10921955899994
453390242,46 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,46.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36540260900006,-38.10918895999998
453390243,48 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,48.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36524482700008,-38.10916948099998
204576612,5 FRANCIS COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,5.0,,,,,,FRANCIS,COURT,,BANNOCKBURN,VIC,3331,L,144.18480248800006,-38.04566593699997
204576640,5 ERWIN COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,5.0,,,,,,ERWIN,COURT,,BANNOCKBURN,VIC,3331,L,144.1782265280001,-38.05508779699994
204576926,16 CLYDE HILL ROAD BANNOCKBURN 3331,2010-07-01,A,E,,,,,,,,,,,,,,,,16.0,,,,,,CLYDE HILL,ROAD,,BANNOCKBURN,VIC,3331,L,144.17617985100003,-38.02725882599998
205449332,96 SHAWS ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,96.0,,,,,,SHAWS,ROAD,,TEESDALE,VIC,3328,L,144.0402864770001,-38.01598863699997
453390204,78 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,78.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36496690600006,-38.109096534999935
205618258,1470 BANNOCKBURN-SHELFORD ROAD SHELFORD 3329,2010-01-07,A,E,,,,,,,,,,,,,,,,1470.0,,,,,,BANNOCKBURN-SHELFORD,ROAD,,SHELFORD,VIC,3329,L,144.009616982,-38.01709367499996
205618294,132 QUARRY ROAD LETHBRIDGE 3332,2010-01-07,A,E,,,,,,,,,,,,,,,,132.0,,,,,,QUARRY,ROAD,,LETHBRIDGE,VIC,3332,L,144.120132699,-37.95508909199998
205618361,8 CONNORS CRESCENT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,8.0,,,,,,CONNORS,CRESCENT,,BANNOCKBURN,VIC,3331,L,144.1872682080001,-38.04394130699996
205686640,14 SUTHERLAND STREET LETHBRIDGE 3332,2010-01-07,A,E,,,,,,,,,,,,,,,,14.0,,,,,,SUTHERLAND,STREET,,LETHBRIDGE,VIC,3332,L,144.13839579400008,-37.966846962999966
205778338,499 MEREDITH-MT MERCER ROAD MEREDITH 3333,2010-08-31,A,E,,,,,,,,,,,,,,,,499.0,,,,,,MEREDITH-MT MERCER,ROAD,,MEREDITH,VIC,3333,L,144.02262020700005,-37.851049504999935
453390205,80 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,80.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36498397100002,-38.10905119999995
453390206,82 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,82.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36499859900005,-38.10901234099998
205778386,5 MERCER STREET INVERLEIGH 3321,2010-03-29,A,E,,,,,,,,,,,,,,,,5.0,,,,,,MERCER,STREET,,INVERLEIGH,VIC,3321,L,144.05202049500008,-38.10406969899998
208650207,14A LEVY ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,14.0,A,,,,,LEVY,ROAD,,BANNOCKBURN,VIC,3331,L,144.172446669,-38.05317190599993
208679466,51 NOYES ROAD LETHBRIDGE 3332,2010-03-15,A,E,,,,,,,,,,,,,,,,51.0,,,,,,NOYES,ROAD,,LETHBRIDGE,VIC,3332,L,144.12889116600002,-37.96278477299995
208726549,518 BAMGANIE ROAD MEREDITH 3333,2010-01-07,A,E,,,,,,,,,,,,,,,,518.0,,,,,,BAMGANIE,ROAD,,MEREDITH,VIC,3333,L,143.98669009000002,-37.88170932299994
208842106,94 RIVER GUM DRIVE INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,94.0,,,,,,RIVER GUM,DRIVE,,INVERLEIGH,VIC,3321,L,144.04833333700003,-38.09574144799996
206633833,4 DAVIES STREET BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,4.0,,,,,,DAVIES,STREET,,BANNOCKBURN,VIC,3331,L,144.14945612400004,-38.05189873499995
208910351,20 TULLA DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,20.0,,,,,,TULLA,DRIVE,,TEESDALE,VIC,3328,L,144.02746934800007,-38.02360857699995
453390208,86 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,86.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36503516900007,-38.10891519599994
453390209,88 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,88.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36505223500012,-38.10886986099996
209060376,27 TEESDALE-LETHBRIDGE ROAD TEESDALE 3328,,A,E,,,,,,,,,,,,,,,,27.0,,,,,,TEESDALE-LETHBRIDGE,ROAD,,TEESDALE,VIC,3328,L,144.06561883100005,-38.02729524899996
209100539,21 RUSSELL ROAD GHERINGHAP 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,21.0,,,,,,RUSSELL,ROAD,,GHERINGHAP,VIC,3331,L,144.21801603100005,-38.06135579899996
453390212,94 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,94.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36512828500008,-38.10872592299995
209323050,23 SPLATT ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,23.0,,,,,,SPLATT,ROAD,,INVERLEIGH,VIC,3321,L,144.04563688700011,-38.10301016799997
209323054,11 KNOWLES COURT BANNOCKBURN 3331,2010-07-14,A,E,,,,,,,,,,,,,,,,11.0,,,,,,KNOWLES,COURT,,BANNOCKBURN,VIC,3331,L,144.16970505000006,-38.04984034599994
453390252,4 COMRADESHIP COURT CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,4.0,,,,,,COMRADESHIP,COURT,,CLYDE NORTH,VIC,3978,L,145.36537946500005,-38.10878938399998
209562932,20 KINTYRE COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,20.0,,,,,,KINTYRE,COURT,,BANNOCKBURN,VIC,3331,L,144.17920457800005,-38.05478202699993
209562952,1549 MEREDITH-SHELFORD ROAD MEREDITH 3333,2010-11-24,A,E,,,,,,,,,,,,,,,,1549.0,,,,,,MEREDITH-SHELFORD,ROAD,,MEREDITH,VIC,3333,L,144.05175939600008,-37.90015814699996
209562956,3 MOORE STREET BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,3.0,,,,,,MOORE,STREET,,BANNOCKBURN,VIC,3331,L,144.17509394,-38.04693787599996
453390231,8 COMRADESHIP COURT CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,8.0,,,,,,COMRADESHIP,COURT,,CLYDE NORTH,VIC,3978,L,145.3656892680001,-38.10882316599998
209870959,110 BRUCE STREET TEESDALE 3328,2010-03-05,A,E,,,,,,,,,,,,,,,,110.0,,,,,,BRUCE,STREET,,TEESDALE,VIC,3328,L,144.04873461500006,-38.02005835799997
453390232,10 COMRADESHIP COURT CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,10.0,,,,,,COMRADESHIP,COURT,,CLYDE NORTH,VIC,3978,L,145.3658469830001,-38.10884263799994
453390234,14 COMRADESHIP COURT CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,14.0,,,,,,COMRADESHIP,COURT,,CLYDE NORTH,VIC,3978,L,145.36617447100002,-38.10888306999993
454211770,68 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,68.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.3647951040001,-38.10955291399995
51056860,11 CORNISH ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,11.0,,,,,,CORNISH,ROAD,,HEALESVILLE,VIC,3777,L,145.52643277000004,-37.65943086999994
453390248,27E HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,27.0,E,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36619653500009,-38.10956105899993
206124495,4 FENWICK FAIRWAY BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,4.0,,,,,,FENWICK,FAIRWAY,,BANNOCKBURN,VIC,3331,L,144.17152424900007,-38.05555729599996
206125316,5 KESTREL PLACE TEESDALE 3328,2010-12-15,A,E,,,,,,,,,,,,,,,,5.0,,,,,,KESTREL,PLACE,,TEESDALE,VIC,3328,L,144.0266378990001,-38.01475533599995
51056116,13 CORNISH ROAD HEALESVILLE 3777,2009-12-09,A,V,,,,,,,,,,,,,,,,13.0,,,,,,CORNISH,ROAD,,HEALESVILLE,VIC,3777,L,145.52655913400008,-37.65937797999993
453390213,50 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,50.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.3644697090001,-38.110417290999976
206474079,3 HAWKINS ROAD LETHBRIDGE 3332,2010-01-07,A,E,,,,,,,,,,,,,,,,3.0,,,,,,HAWKINS,ROAD,,LETHBRIDGE,VIC,3332,L,144.1043321200001,-37.97194119099999
453390214,52 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,52.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36451283700012,-38.110302719999936
206633609,34 HOLDER ROAD BANNOCKBURN 3331,2010-02-15,A,E,,,,,,,,,,,,,,,,34.0,,,,,,HOLDER,ROAD,,BANNOCKBURN,VIC,3331,L,144.15000585400003,-38.05143351499999
206633692,1/60 HOLDER ROAD BANNOCKBURN 3331,2010-07-01,A,E,,UNIT,,,1.0,,,,,,,,,,,60.0,,,,,,HOLDER,ROAD,,BANNOCKBURN,VIC,3331,L,144.1486675640001,-38.05051439499994
206662399,4/19 HIGH STREET BANNOCKBURN 3331,2010-07-14,A,E,,UNIT,,,4.0,,,,,,,,,,,19.0,,,,,,HIGH,STREET,,BANNOCKBURN,VIC,3331,L,144.1717018700001,-38.04647995599999
453390216,56 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,56.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36458755600006,-38.11010424399996
453390251,58 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,58.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36462570900005,-38.110006537999936
453390218,62 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,62.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.3647396890001,-38.109690427999965
215972677,112 SQUIRES ROAD TEESDALE 3328,2010-11-09,A,E,,,,,,,,,,,,,,,,112.0,,,,,,SQUIRES,ROAD,,TEESDALE,VIC,3328,L,144.05145747400002,-38.01815867799996
453390219,64 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,64.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36475919300003,-38.10963861699997
453390222,72 WILD GOOSE WAY CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,72.0,,,,,,WILD GOOSE,WAY,,CLYDE NORTH,VIC,3978,L,145.36482948100002,-38.10946159599996
215992307,52 LOMANDRA DRIVE TEESDALE 3328,2011-08-03,A,E,,,,,,,,,,,,,,,,52.0,,,,,,LOMANDRA,DRIVE,,TEESDALE,VIC,3328,L,144.02361784800007,-38.02578002599995
215992443,47 LOMANDRA DRIVE TEESDALE 3328,2011-08-03,A,E,,,,,,,,,,,,,,,,47.0,,,,,,LOMANDRA,DRIVE,,TEESDALE,VIC,3328,L,144.02405629800012,-38.025363295999966
216068385,15 HERMITAGE PLACE BANNOCKBURN 3331,2010-11-24,A,E,,,,,,,,,,,,,,,,15.0,,,,,,HERMITAGE,PLACE,,BANNOCKBURN,VIC,3331,L,144.1632277320001,-38.039122504999966
216101943,82 MOREILLON BOULEVARDE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,82.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.16028472200003,-38.04512098499998
216101970,88 MOREILLON BOULEVARDE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,88.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.16050355200002,-38.04464660499997
216101987,92 MOREILLON BOULEVARDE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,92.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.16068383200002,-38.04433542499993
216102014,89 MOREILLON BOULEVARDE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,89.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.1601837620001,-38.04462817499996
216102022,87 MOREILLON BOULEVARDE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,87.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.16012168200007,-38.044774004999965
216102040,83 MOREILLON BOULEVARDE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,83.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.16000967200011,-38.04508333499996
216102086,62 ROSEMOND WAY BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,62.0,,,,,,ROSEMOND,WAY,,BANNOCKBURN,VIC,3331,L,144.15981954300003,-38.04410641499993
216102101,60 ROSEMOND WAY BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,60.0,,,,,,ROSEMOND,WAY,,BANNOCKBURN,VIC,3331,L,144.1595154030001,-38.044186674999935
216102312,50 ROSEMOND WAY BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,50.0,,,,,,ROSEMOND,WAY,,BANNOCKBURN,VIC,3331,L,144.15920846300003,-38.04499678499997
216102357,56 ROSEMOND WAY BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,56.0,,,,,,ROSEMOND,WAY,,BANNOCKBURN,VIC,3331,L,144.1593935530001,-38.04453231499997
453390225,37 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,37.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36553117800008,-38.10949664499998
216243076,118 THOMPSON ROAD MAUDE 3331,2011-03-23,A,E,,,,,,,,,,,,,,,,118.0,,,,,,THOMPSON,ROAD,,MAUDE,VIC,3331,L,144.1807463880001,-37.95243729599997
453390228,31 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,31.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36594237000008,-38.10954741099994
216446350,204 GLEN AVON DRIVE BANNOCKBURN 3331,2011-05-12,A,E,,,,,,,,,,,,,,,,204.0,,,,,,GLEN AVON,DRIVE,,BANNOCKBURN,VIC,3331,L,144.19780747400011,-38.06411519799997
216446366,14 CULLEN COURT BANNOCKBURN 3331,2011-05-12,A,E,,,,,,,,,,,,,,,,14.0,,,,,,CULLEN,COURT,,BANNOCKBURN,VIC,3331,L,144.1961182540001,-38.063791797999954
216446374,215 GLEN AVON DRIVE BANNOCKBURN 3331,2011-05-12,A,E,,,,,,,,,,,,,,,,215.0,,,,,,GLEN AVON,DRIVE,,BANNOCKBURN,VIC,3331,L,144.1975873340001,-38.06324727799995
216446382,13 GURNEY CLOSE BANNOCKBURN 3331,2011-07-14,A,E,,,,,,,,,,,,,,,,13.0,,,,,,GURNEY,CLOSE,,BANNOCKBURN,VIC,3331,L,144.19621333400005,-38.06231166799995
216446390,11 CULLEN COURT BANNOCKBURN 3331,2011-05-12,A,E,,,,,,,,,,,,,,,,11.0,,,,,,CULLEN,COURT,,BANNOCKBURN,VIC,3331,L,144.196437714,-38.064062397999976
216446430,24 CULLEN COURT BANNOCKBURN 3331,2011-05-12,A,E,,,,,,,,,,,,,,,,24.0,,,,,,CULLEN,COURT,,BANNOCKBURN,VIC,3331,L,144.19497498400003,-38.06344451799998
216446470,15 GURNEY CLOSE BANNOCKBURN 3331,2011-07-14,A,E,,,,,,,,,,,,,,,,15.0,,,,,,GURNEY,CLOSE,,BANNOCKBURN,VIC,3331,L,144.19607675400005,-38.062315387999945
453390229,29 HEART LOOP CLYDE NORTH 3978,2022-10-27,A,V,,,,,,,,,,,,,,,,29.0,,,,,,HEART,LOOP,,CLYDE NORTH,VIC,3978,L,145.36608950000004,-38.109565575999966
216458994,23 MARAS LANE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,23.0,,,,,,MARAS,LANE,,BANNOCKBURN,VIC,3331,L,144.19147247500007,-38.06361184699995
216459014,25 MARAS LANE BANNOCKBURN 3331,2011-08-03,A,E,,,,,,,,,,,,,,,,25.0,,,,,,MARAS,LANE,,BANNOCKBURN,VIC,3331,L,144.1916942150001,-38.06373194699995
216533916,26 GREGORY DRIVE INVERLEIGH 3321,2011-09-15,A,E,,,,,,,,,,,,,,,,26.0,,,,,,GREGORY,DRIVE,,INVERLEIGH,VIC,3321,L,144.05210788700003,-38.08672379899997
216535120,11 CLEVELAND DRIVE INVERLEIGH 3321,2011-06-28,A,E,,,,,,,,,,,,,,,,11.0,,,,,,CLEVELAND,DRIVE,,INVERLEIGH,VIC,3321,L,144.06621965500003,-38.08670747899998
216535128,19 CLEVELAND DRIVE INVERLEIGH 3321,2011-06-28,A,E,,,,,,,,,,,,,,,,19.0,,,,,,CLEVELAND,DRIVE,,INVERLEIGH,VIC,3321,L,144.06574961500007,-38.08609808899996
216535176,46 CLEVELAND DRIVE INVERLEIGH 3321,2011-06-28,A,E,,,,,,,,,,,,,,,,46.0,,,,,,CLEVELAND,DRIVE,,INVERLEIGH,VIC,3321,L,144.06437189500002,-38.083953718999965
216535192,12 CLEVELAND DRIVE INVERLEIGH 3321,2011-06-28,A,E,,,,,,,,,,,,,,,,12.0,,,,,,CLEVELAND,DRIVE,,INVERLEIGH,VIC,3321,L,144.06648466500008,-38.08650234899994
216535209,6 JESSE WAY INVERLEIGH 3321,2011-06-28,A,E,,,,,,,,,,,,,,,,6.0,,,,,,JESSE,WAY,,INVERLEIGH,VIC,3321,L,144.06607288500004,-38.08537788899997
216535227,13 JESSE WAY INVERLEIGH 3321,2011-06-28,A,E,,,,,,,,,,,,,,,,13.0,,,,,,JESSE,WAY,,INVERLEIGH,VIC,3321,L,144.06657371500012,-38.08481521899995
216603744,48 MARAS LANE BANNOCKBURN 3331,2011-10-05,A,E,,,,,,,,,,,,,,,,48.0,,,,,,MARAS,LANE,,BANNOCKBURN,VIC,3331,L,144.19373889400003,-38.06515389799995
216665550,37 IMPERIAL WAY BANNOCKBURN 3331,2011-12-01,A,E,,,,,,,,,,,,,,,,37.0,,,,,,IMPERIAL,WAY,,BANNOCKBURN,VIC,3331,L,144.1645950420001,-38.04071639599994
453479797,10 CROFT DRIVE CLYDE NORTH 3978,2022-11-07,A,V,,,,,,,,,,,,,,,,10.0,,,,,,CROFT,DRIVE,,CLYDE NORTH,VIC,3978,L,145.3660212210001,-38.11062397099994
215281184,63 MOREILLON BOULEVARDE BANNOCKBURN 3331,2010-07-01,A,E,,,,,,,,,,,,,,,,63.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.15997007200008,-38.04707550499995
215281189,74 MOREILLON BOULEVARDE BANNOCKBURN 3331,2010-08-13,A,E,,,,,,,,,,,,,,,,74.0,,,,,,MOREILLON,BOULEVARDE,,BANNOCKBURN,VIC,3331,L,144.16014461200007,-38.045836504999954
215375358,43 KING ROAD INVERLEIGH 3321,2011-09-15,A,E,,,,,,,,,,,,,,,,43.0,,,,,,KING,ROAD,,INVERLEIGH,VIC,3321,L,144.06786571400005,-38.09144860999993
215375392,30 KING ROAD INVERLEIGH 3321,2011-09-15,A,E,,,,,,,,,,,,,,,,30.0,,,,,,KING,ROAD,,INVERLEIGH,VIC,3321,L,144.06662652400007,-38.09098544899996
215376557,89 MACROSSAN AVENUE BANNOCKBURN 3331,2010-11-30,A,E,,,,,,,,,,,,,,,,89.0,,,,,,MACROSSAN,AVENUE,,BANNOCKBURN,VIC,3331,L,144.1923254950001,-38.05911998699997
215183363,16 KING ROAD INVERLEIGH 3321,2010-06-10,A,E,,,,,,,,,,,,,,,,16.0,,,,,,KING,ROAD,,INVERLEIGH,VIC,3321,L,144.0655382340001,-38.090040828999975
433985270,26 BANK STREET WOLLERT 3750,2022-05-31,A,V,,,,,,,,,,,,,,,,26.0,,,,,,BANK,STREET,,WOLLERT,VIC,3750,L,144.98951424200004,-37.60324700999996
215376581,92 MACROSSAN AVENUE BANNOCKBURN 3331,2010-11-30,A,E,,,,,,,,,,,,,,,,92.0,,,,,,MACROSSAN,AVENUE,,BANNOCKBURN,VIC,3331,L,144.19277171500005,-38.059161906999975
215376589,11 JACKSON COURT BANNOCKBURN 3331,2010-12-15,A,E,,,,,,,,,,,,,,,,11.0,,,,,,JACKSON,COURT,,BANNOCKBURN,VIC,3331,L,144.19299172500007,-38.06055238799996
215376681,19 JACKSON COURT BANNOCKBURN 3331,2010-11-30,A,E,,,,,,,,,,,,,,,,19.0,,,,,,JACKSON,COURT,,BANNOCKBURN,VIC,3331,L,144.193550565,-38.06082548799998
215377190,254 GLEN AVON DRIVE BANNOCKBURN 3331,2011-02-23,A,E,,,,,,,,,,,,,,,,254.0,,,,,,GLEN AVON,DRIVE,,BANNOCKBURN,VIC,3331,L,144.19598665500007,-38.05998439799998
215377261,253 GLEN AVON DRIVE BANNOCKBURN 3331,2011-02-23,A,E,,,,,,,,,,,,,,,,253.0,,,,,,GLEN AVON,DRIVE,,BANNOCKBURN,VIC,3331,L,144.19579197500002,-38.06022394799993
